CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
-201.09336562154587,1078.1496089397922,-201.05460218830797,11.704567353610416,1013.19134399862,113.42102194424032,776.7879140396153,129.04359864301824,1522.119072874462,867.5476333097212,42.811939423699066,14.32341513144168,-0.0261861166879355
-201.8422873545337,1362.3035220190434,-201.3531891647889,17.887089859088032,1224.7430304821305,251.9481686329113,550.8896008953524,158.44226006591748,2003.0427178530151,1824.3537676523508,28.087436534532767,43.01078023345005,-0.1790315437050487
2.779588158910939,1085.745388597383,-200.24116922943907,7.702750499355577,915.7165543657416,89.22037377907726,889.3207985128273,79.86326074545735,1639.246731152272,869.9100891170833,22.111582957362064,45.68785823409199,-0.4557181177022591
-199.77693650045504,1153.8904437245037,-199.94978320879895,18.34046010734216,1230.49332808964,-200.9916214961297,616.4116050001116,-200.2261379928188,1567.3181707530118,1295.596179305125,15.321037971584332,58.50705498110892,0.8817945196613233
4.071373757659346,1439.755609793726,-198.25128639169012,20.457652370832506,1314.3126176468882,826.0983812601601,516.6261528918312,195.59267979756245,1388.8732264814555,2051.439245613285,7.4223131785974275,56.41931187755359,0.4350490894244673
0.748134498838253,-200.44771767246,-198.78236097188488,-199.8265803482008,-201.6325199062813,148.8588044155501,-199.8187947768818,73.26785445381755,-201.03699314068257,-202.36953176601,-198.50962465645372,-199.7461877417156,-200.2125525388943
-201.02534500972823,804.7178118131746,-198.71926152097063,1.940212112367583,582.6093801635901,18.1936513154677,1339.5719626519133,27.399075387667494,1495.4953522120522,528.2093676195481,18.970993061197845,75.43321548285306,1.6292792468822324
2.28620092308489,1005.1278557117104,-199.0470935326653,11.942242725071011,1046.9276227358737,146.95179220981782,924.6873473361376,113.80105788244953,1416.8596242277276,966.3047201034606,22.379971418967312,17.32156240222173,0.2761938699535609
-200.460978396949,844.4874932659432,-198.05272738256963,2.687971849736144,629.2025852447229,72.44350570207568,1035.643998419921,45.35399153934625,1322.1412250239634,626.1313138235881,17.066892885362815,73.756082832188,1.0802114288080131
-200.63667522168268,1218.9563478794464,-199.07069678147937,6.539362353498769,848.9682654554741,-199.94134083126505,900.6725167793151,-198.76663830886991,1663.19213177833,913.410764536774,13.715535557051556,75.72705474365807,0.7494873167123961
4.150649118278224,1403.017728901337,-200.43191653890688,21.978934776423625,1342.0158758266143,191.3155767273307,663.5605554161355,149.85779040324104,1959.6093542399308,1266.392288991635,30.617723099559907,20.6138643572394,0.3311275023251593
3.43272644849285,1494.184344177624,-200.4312114642936,13.009174777934762,1039.0319572231977,169.25746318497244,807.8696622461765,105.38652710966244,1736.1742765641377,1373.1374061674385,18.31068462213829,47.7991856622042,-0.413970645197745
2.3367188434000368,1044.5078575629057,-200.53379187265432,10.82207160778342,1086.323499396315,-199.09641539001169,711.3412129458075,-200.14365013866487,1269.8243624494728,1144.2967555526325,11.039172634830996,42.17778833888011,0.1789729194090328
5.64882799507851,1759.2383786609466,1085.2920618313744,34.66841785226809,1635.7915316729925,305.0041658617849,494.5342176562466,127.60721145658808,2558.4221140738077,1805.9054034399064,16.944616906155318,51.92302400379795,0.268255985476047
1.0251379137768226,1399.2566242550186,264.5947310361986,19.727018675175906,1202.5931842884395,184.09640199057225,697.3355945247995,119.0475724431247,1968.7183559432349,1316.8229442032134,22.673574262238446,44.459551964341685,1.104241483910445
2.448562377149793,956.0697949415464,-198.9823761956894,3.953258926213184,765.8694564820263,56.80880206436759,868.1407011189208,74.34387497846693,1534.103195012728,576.8637184755522,26.96523309386359,50.457480034250366,0.5621056528143729
2.4955259566103307,1250.2218243333307,-201.12038823443044,16.23048727664529,1165.3582678081436,143.76111047244288,747.0118660087164,134.34426115761335,1773.7965070681494,976.3242022836184,30.62130539776906,25.508972538979965,-0.4659181605790694
-199.644492917294,968.0523655016254,-203.193115621426,5.627657128297715,786.1130668640383,-201.39919315152363,1009.587678235526,-200.0354643862016,1445.0264825606855,550.8957544725102,17.467924426106425,44.56838786746237,2.932210060441939
0.5422854973270381,895.467260308178,-199.74503951506125,5.693885612423669,818.6211121081961,55.37439257236258,991.6240004881683,69.98786939021016,1426.396367872647,553.3745432466449,35.68222149623124,14.796593208004406,0.010976912894975
0.3666938080558047,1000.1904172313168,59.97247101123104,3.5489386027716443,688.037853783625,53.577548293324064,1255.9022710106324,60.56786814140665,1396.1148142177983,425.5234490509885,15.232645325433976,57.49202754372216,0.509429425745827
1.160050326657589,917.53643807549,-200.0129417128652,7.55434478568415,841.9618852753459,107.86721582845742,984.5247980384928,82.71201759203501,1561.3232759700754,674.3882416803864,23.11376516200867,40.287053040090456,-0.5704991240186981
2.2474373334296773,960.8776330361632,-198.87774844786023,10.410181729116786,939.9831155383058,118.917566739982,910.2178570827742,100.25597466036488,1507.2632469345938,848.08151171111,34.84015539345324,19.168268234201363,1.7880670441440434
1.66836432100025,840.4185357791529,-200.20480504577583,2.117703300674989,583.6834039280718,24.7852228156444,1153.823479916481,33.15851631084378,1497.2509697056153,491.9924427679043,26.959135884444528,60.80687049545739,1.7665086328887325
3.690570197343076,1024.1708513142394,-199.47442051988727,13.368080121649871,1125.5606070818665,204.89236226016288,759.9281083020043,125.80823270252928,1637.3327801428063,982.9237294848868,31.83419791649068,19.583865002382897,1.376442497160629
-199.7002268020441,1240.1131764433114,-200.1107306396604,14.261013886774691,1124.3950477002395,131.52257543857584,646.8149043717611,110.99104351999564,1801.0747069241188,1300.2260422162235,29.23899814400508,33.78910804933913,2.637692063712644
1.7602982205729438,1087.33660562811,-199.645563253354,8.764472086864814,931.3452035803896,203.73484438889895,706.345180318618,72.19483755448071,1565.4277163811478,1032.5032426357686,21.116463341398365,67.2892123633275,1.935030398353521
-0.0275582920398576,914.1913570288252,-199.08740611227785,5.3243887812821615,729.9757323161488,46.44350391301133,883.5048844346196,49.66150821678426,1494.9454244478154,774.1041699982358,22.83982172821325,56.20600309224269,0.3580446215741033
1.1691941239832129,755.4538386601992,-197.92433787538096,0.7871036316911687,536.1598620864637,21.37876244836742,1491.3254051292577,34.706395612182,1334.6783698802528,434.3149866855039,22.45740315299551,47.52895247131229,1.5377749673780017
0.0697094439819756,861.3263612517346,-200.77439813939307,2.5221074600281974,720.3666169464864,74.05312394676554,1327.8222671190683,66.0428462840704,1334.6865268568954,521.8812022874057,21.409844790597123,35.40524138462664,0.6777049701734221
2.1542208295099887,1245.9548102898978,-200.3316273272792,9.073646534792534,961.3776353842092,168.4440209336668,665.559090713418,70.82062325383214,1568.2924526297077,1113.0842949782364,24.57437755532453,57.4589473696249,1.9485201674116543
1.634111517356616,1202.5100497820183,-199.60646328055324,14.341905470894378,1088.28114611646,222.8062112109544,593.3659316143271,73.87068871738144,1655.56895733969,1203.926693498835,21.18279990311701,70.00406022989124,2.192859373116603
0.2151540459285894,865.7827639298803,32.14679987058097,1.7146775409905188,568.6182473845928,41.33309360773918,1467.3984177075167,66.0466217552796,1054.018356956692,437.6249510968625,9.780713937887755,34.96977741613087,0.9936468058123707
-199.1646200178183,1121.162418929351,-199.57131315342664,20.27196853941748,1302.414771703138,-200.18258866075743,938.8808295346172,-199.89404389029923,1721.3092170608352,1289.2686327026397,25.442262976234375,23.882133418244827,1.1713975071826377
7.492673906411648,1370.4701139516503,211.8169371592552,14.54468649260866,1134.946739335258,175.17421475008763,689.5539468455594,102.5835388806757,1928.3068213918775,1470.563912809738,18.47852590648852,65.68235585049408,-0.0632963037447338
0.2806840299652892,873.9599473434715,-198.7867532459504,4.274096197197518,678.5509068121752,-200.65823894825715,1010.819494251856,-200.43889583696944,1501.3226860681891,713.1057299512195,25.08170149771428,43.513902372736815,3.0672497663604625
3.798162478699041,1246.542511792212,-198.6188460479043,14.907486639442036,1129.9522318358668,877.7428264769943,614.9393602229137,186.71020977788908,1295.1602124248402,1592.287552826701,14.46532194462856,42.54264511913135,-0.8671921141169692
2.099183537408055,824.6555483404061,-201.45454848823232,2.395712884707471,715.571096548823,37.36694097413558,1062.6631084564724,48.02905102655303,1461.2587653068038,612.4664715785359,21.031892307520454,50.65421429354909,1.8964478357033612
4.370197528528196,1300.0271392339398,-199.5954605607288,17.559449380525496,1219.6913961587036,341.02712313030287,624.0365215511472,112.86554526325344,1928.4741711538395,1319.53102780555,27.40039542416004,52.60722784189426,1.0280890899884527
-201.9098878117913,849.4807729571663,-200.6074105594413,1.1009457524689448,563.28188673119,-200.0301122374214,1275.7359589118323,-200.37351255609477,1406.2150283837138,588.8482174472663,13.67388933645014,77.53146920122336,0.3588156719961235
2.194997120696837,999.3208411840508,-201.34392908252943,9.107741383293108,978.762543853625,73.35471817098272,946.874326319984,70.23447556296166,1494.222508743442,694.7999078989997,31.115962925262664,19.788667819423043,1.0541464530650058
-197.67698857463063,1288.3591079726298,-198.83717287633004,17.394958160305503,1224.4350973925225,162.3839586201304,631.1808195675667,145.67016180032778,1797.0265945326992,1272.8982656987037,40.847758114734695,14.994000050839444,0.795037776067967
-199.96702282502787,1015.876379740854,-199.693720215089,7.729051915871779,884.4438147933881,-200.5172216360177,726.751094990027,-200.8263763057828,1609.242008206819,883.1646091622322,19.84738402632939,65.29147461685076,1.8800074459897755
-199.64914616145933,1429.277785770883,-199.23197274517176,23.23753858968893,1393.3865286232085,-200.8017632549408,489.07553029975634,-200.3609762684291,1975.5844738371188,1608.5743563133994,21.83906420790765,61.50563055238359,3.1145712636266065
-197.90673308462976,965.0639677419574,-200.82759031399448,13.304777981943484,1052.969231817323,-199.95803095379787,885.8024830119506,-199.91327791747625,1742.895350519207,916.845556731748,26.57474052766712,31.935964530742588,0.1872665386211507
4.160065525363564,-199.14240619017477,-200.7185941685985,-200.30297105201063,-200.6045118695568,383.69989692255695,-198.80339745179177,123.68794246608016,-199.62856112555,-199.0090621951772,-200.4201688177876,-199.6653562903872,-201.54819863217725
-200.3047379006165,1295.1781815795043,-200.5842554638486,11.112122239400136,978.1731961928828,-199.09102207512623,863.2039855649251,-199.07968466323487,1642.199901319045,745.9714974760831,28.022470877227835,32.166274814093896,-0.2730310722639026
-199.7984470781628,947.48591798992,-198.7702988115965,8.772503263169051,1002.0769679949371,108.30671954975698,830.0967612663237,113.13711609558626,1472.3722640979165,727.9937416944174,35.136856041214585,15.040025976347495,0.3698815228992221
2.555074971796293,983.653962826742,-199.96605781052017,7.091723242018039,936.97232255062,114.35257484706212,833.5293491340045,119.70471450051824,1473.4305763204648,807.2586171136671,39.71808761287363,16.383305641140044,1.2319619966956736
-200.6888655529099,852.4589890944555,-200.9829562565351,2.9119378722085694,661.2349568878141,-200.74078048160777,1081.103725437681,-199.65941423827425,1189.1994419598277,654.9019097038274,12.589515435062124,55.15940724723054,3.228126994236361
3.0015875894896933,1098.9570073980865,-199.0870230894772,12.043307280613613,1058.9265373871815,145.5742851256419,1157.083905757842,113.62812203326362,1416.1350174152572,1113.77066430154,28.15501486107276,20.308977404879297,-0.8972610620682148
3.376068218147653,1296.7742437978425,-200.85918099778831,14.009659526174737,1113.8199857594846,419.6499521345132,603.8886527383356,101.23711424884604,1736.7617185916365,1072.0361471335953,19.902336076863296,79.12166306960333,1.4282417269120484
0.9298415005389749,1131.955150504125,-199.7820138654112,10.437466195330764,983.3792238728776,111.32748975764903,838.2410047383194,92.64561045253645,1896.654716699536,977.093021495329,27.054060262504265,46.75144144666103,1.9847087008623447
3.277507574953072,1316.8100249264476,-200.2613109553996,20.25615486685741,1337.3219710134952,227.4682862410802,635.6748840829433,176.95208849694308,1924.9628949302048,1414.9701063857844,39.724327846052525,15.218871482323006,1.6007178286705663
-200.52381635143223,-200.20388042148755,-199.8782731073235,-200.01298895196464,-199.64186209101416,-199.333912847218,-200.7277636647631,-201.5023288599304,-199.98914967720808,-199.82856054821428,-202.98958054881683,-199.9782842083103,-198.3244386889296
3.919057900363849,1315.6806441852953,-199.5111229265057,24.55377838976841,1369.1028151321154,521.6646556026199,795.797356729676,212.6296703748395,1690.0140781519258,1400.3762629432767,37.644325674442776,14.204229819717762,1.0246115667693294
1.5107482040247358,896.6221971230681,-200.4377436917498,4.246682855746808,709.3581555484578,40.38030739079454,970.8805075131296,43.97466755903674,1557.7148245700905,780.0160367453782,20.968247121785943,58.79662610149993,2.664893569136459
1.3644432517503045,1005.5610663496416,87.97640420717984,4.142205546491754,729.5804644089571,65.38429268052606,1141.5659606285933,79.90659473612548,1370.427165657772,793.91471967399,15.216008438437164,49.52672505955089,1.2840529121876134
-1.0144561238999132,856.7917453588185,-199.28957044251575,3.896342101320939,685.2309353103841,23.59931116270967,1054.102662054447,33.124741839052966,1332.9886149225567,450.7662930601703,40.09858476301503,19.309974022466356,2.448251451499283
2.7327453438786438,916.9937310178126,-198.3972570957231,6.2099833702954985,830.7663732437185,-198.8035021061299,877.2875829023043,-201.56644803867903,1549.384371450621,785.1024889531238,21.372263030469664,51.725607590910045,2.713553443770349
5.115815852468603,-201.194470211204,-200.47790175239356,-199.70122584694525,-199.53472403357856,1060.1274107330264,-199.74434971159704,185.95966143324995,-199.1696566045549,-201.66602369957096,-198.68644530501209,-199.2419173772528,-201.1289530158329
-198.93915357528303,1118.172665345525,-199.2075930158871,11.22246186365586,1085.8987738201267,103.88750784381384,684.0339685931469,125.85018644938424,1725.2105359754169,837.9621151863613,37.48089940647089,22.87828285121828,-0.215986409405769
0.0648942658257651,1064.8258576405103,-201.0735965090564,5.781876323935211,888.9658820088752,93.89341299702114,721.844841806176,55.2332043641424,1760.2805982366986,1082.1384001404897,21.35046621275632,75.58163572687333,1.831389506042926
0.0802085493596706,791.94651395578,-199.11781435085493,3.27677856591043,518.35301578772,43.61750743790069,1291.4400034148907,29.22655279420911,1294.7977676415553,539.6286034750585,20.32645823802506,79.00114072714483,2.219203661818268
4.429749025746516,1498.7921673709138,676.0948111347693,18.014522142511943,1239.3484222470292,173.41587966130365,649.2953544666462,120.4714133563772,1956.5157653497813,1356.9948964077275,18.521334365528244,47.04153491307078,-0.1978472598505138
-0.1745972057778175,846.0302739598421,-202.30891866201748,2.2869246747079512,626.9685451185636,78.89702972548164,1025.920272920578,42.22810307066536,1218.563844622331,728.224833071151,17.123894306074078,72.55362942272163,1.745261877455271
-200.342675470709,813.003889949358,-200.74715601545847,3.5100653417754524,640.2904169323049,24.2439206418305,1269.0725200003665,24.590309846358743,1537.6472511867266,655.2970204349303,20.185989885621584,65.85729949524948,0.940422697859384
0.4474175041798645,908.4415879431664,-198.36017766408003,3.85926037717756,691.4616093821227,28.49047892108022,1039.53212384584,37.43664162013445,1488.2056741569315,471.612239772945,36.05629428208257,32.90312523740003,2.6388036293054378
4.078363351435406,1362.590286021429,-200.64704043317707,24.548414618562933,1409.3355342369923,338.87485882918503,566.4392456566865,181.66536806661583,2198.656720001451,1790.3666749926883,29.4221360177961,37.744320535480064,2.125808843829856
3.744966904713433,964.5001917696276,-200.01839513710715,5.233421164890657,771.4277138613764,149.05382433656396,831.2168675257445,61.00983915665825,1419.361191553946,901.3952559944366,22.469161544310847,69.13224631328929,1.94661473591552
-0.1771690105823921,942.6959813167716,-199.6587562896156,3.577108394101216,695.7395603436119,46.60176853727947,915.4535949012886,50.80055169744292,1544.2108733697503,466.20270532389833,26.81253472244918,60.7119730846091,2.0158945280103007
1.5854860838033609,1040.32636687767,-200.81288278091105,8.106100722333155,916.4610652954352,168.40143305400431,732.5567549988477,76.14825179832445,1466.5350949622118,935.4171281137033,23.96838749569456,56.86463286278873,2.4095547823610985
-201.62947026795663,943.7888095310174,-200.75753021297987,9.358089058588323,910.1307637297012,-201.87666775029027,827.4321269677458,-200.22810937814972,1342.200720336312,775.8848398987988,21.91706292154104,38.52227247045426,0.8639179859165599
-199.49228555489103,878.5620681387321,-198.3791819240291,5.0129517850330245,797.3062115308684,-199.3080230094927,1096.5064436604443,-200.9847065636726,1532.6608445725035,722.8142701513835,21.443031139399302,47.13659632283384,1.225240028612426
2.4331837972229997,1139.655303261187,-199.1142211323933,15.63483279215717,1107.808265875076,158.0562081664574,1119.934088221517,134.30597538209375,1437.5034648069698,1292.590116378348,27.80437803821681,20.850927452561884,1.3196884710178076
0.3856300226844473,919.7118715938974,-200.0419067280986,4.044562493176779,703.5744315126936,-199.1638677216521,860.5577925340543,-201.0009927526035,1602.034006697036,859.0605848662597,23.685646829916653,66.65908167674594,1.7474037154326227
-0.4467148437435795,1176.379082913982,-199.20344730731165,9.413517786564976,931.3375862682752,286.76738076274574,680.6897264926474,113.01995096614829,1215.757785679045,1454.7372038724793,9.207626073297863,75.93066792431924,1.3926021992268824
3.957861762291488,1127.1865426114337,-201.0700043922401,12.523092934539305,1043.74235703245,120.44657080766676,729.0443954012135,96.63701311070436,1830.6424589952944,1265.7222279270752,25.604197190227715,45.94276632528763,-0.416992795667686
1.2009937844571574,1075.7820299632374,-199.44750043014696,7.818882685188009,851.0294663858778,326.01863665762465,771.5586162090443,108.55661743412364,1301.0899228372382,969.273714186197,13.457738738082485,78.94819950793446,0.4666629328820914
2.6669251042996907,1325.383227362037,-199.9257425634128,19.727228851264044,1204.9673266563814,318.0448616807494,532.0571714860769,110.65536096393664,1783.9191401989451,1431.9004155406708,25.675304869318765,51.05597559411307,0.0333370230382477
2.68940659973004,1159.1894366963895,-200.27925266673137,13.446498069744845,1103.914302861221,139.63528033305,778.7828729690074,138.49619887145798,1792.1800127788138,982.7406871542324,40.21234627168239,19.292233251589497,0.7861593957134524
3.410869171115297,1080.5587956430447,-200.2369133909443,9.535364585884704,947.6000780680704,185.9898767271661,875.5083484679338,114.68892236000109,1433.1736425135402,1138.0777666463075,28.4317010973464,35.618108234220365,-0.479647592835924
0.2818819357645618,994.03320757985,-200.7171674223392,3.4438718708085427,794.4149119080232,59.76631193690418,888.4750718135533,62.6795754916452,1629.3438670981925,771.4133084682619,24.79972910950267,51.29165567279546,3.306779785923549
-199.48918269832205,739.7211026847195,-198.81406040969063,2.726223427339562,538.3874664295956,-200.81786262182845,1422.570512601329,-199.30785256194864,1257.7863462766172,477.7183984142927,18.40021036280163,45.21368540719581,-0.5406460427370191
2.1389079289819364,1483.5600210187552,-199.8767258605352,16.946008633224142,1222.4882462545977,318.5195891830073,595.9991242453576,109.95862242298806,2053.9388266422275,1529.669709142133,18.28629262339981,69.41382531786921,0.0304824984894833
2.158096061050848,1352.599038135004,318.4529276088559,12.546566188314696,1095.1812929455452,194.24011874327647,774.390772131201,129.4050038251125,1780.684083739086,1158.9538515596228,10.360589561917289,70.13666755487148,1.2511560357614857
1.8371081066756072,1181.973190872197,-199.03521762838056,13.959593671207308,1118.0296205317284,219.83384499663012,731.3390377313569,120.78740063503886,1831.139211176161,1033.1345153451014,15.065817908286816,64.51613628627385,1.9169413097350647
2.410468511194593,1308.677990605945,279.51537187744884,13.230220523855564,1123.3443679782386,182.70670549490296,845.1643390341197,104.21261319190543,1686.6626451959344,1183.5940077810378,7.402056298123767,57.39879922568856,-0.2253958802465739
-200.3546741405572,1266.133732338315,-198.7467760114493,16.173553395801562,1184.1359624575412,-200.28431212649144,619.4127863503288,-199.79079401868825,1930.0754511268367,1268.9978303653793,24.46297473303101,63.97361337897595,1.8884849924231144
4.482404823298978,1463.717994833405,-201.0588569478616,25.09000444793729,1356.2431944235748,732.902774043111,477.75075932060713,170.6978244993058,1719.325252728726,1711.6701504232374,13.432001686304163,72.38555191421689,1.1104554940731763
2.024107325970449,870.4552273316143,-199.98213095657243,7.911699380215965,897.2995193562053,385.42449648827,918.128073976158,146.26630317406534,910.3880057806954,946.4355435107036,12.221379173919011,21.982170551565247,-0.0688260877822994
3.616863005021597,1313.2721570429526,-201.03916107770647,20.70976642061632,1318.754146590006,593.5820023902647,511.82552783599743,118.71752913660158,1821.6954128453024,1490.11064905863,18.57788125100899,67.3037782965841,1.94095560950928
-0.6105041744529802,839.7017790705444,-199.7701188482457,4.757612213048972,674.7361696822436,38.03711745555028,1059.464833014581,55.40395875965838,1393.1732871468414,452.438367374409,32.1341154737859,28.707538687357594,2.922311925108195
-0.5462280833403645,1042.2457189427776,74.7234668126912,6.372609201468257,783.001232337047,75.71578976604908,1105.5563971808176,86.06768360910496,1426.9134590135284,911.8591052038752,11.647180729485331,61.826567354896525,-0.0569012914841311
-0.7062484868282604,953.9207969171504,-200.515204645828,5.072674560894876,829.3576296988784,86.30141947875079,986.5188361163612,86.30925345020135,1520.1883749978715,860.4527397349623,17.292735433775714,57.42703764152366,1.4436882890501646
1.859816107965139,1200.0833985509664,236.8410091322198,7.987360454993144,928.027708269084,83.03463330368523,879.8034747111961,77.54587617514137,1623.9040065623583,972.5196980482068,26.46274871098512,31.17887240558297,2.03867702209032
-201.0178075461307,1010.8052012716848,-199.2380546831785,11.83907502164139,1016.86586580828,-199.9000943558553,703.4294243487526,-200.34991273757305,1569.3736150354353,737.9307177125921,34.31549257043475,23.73498143757978,-0.0547560354838623
0.6454799346521354,1080.7038677266369,-199.65806701208624,8.04720105434881,928.7330796469138,65.97707775390472,908.4167476693054,74.63369724417541,1518.251173713404,935.1442610553104,22.978411573258,37.23896907899066,2.194825626863764
2.477989278560222,1087.6254026637337,-200.6018262038527,8.006825471304115,869.6929662332955,125.06374212276384,1024.4834999213374,88.46490245937854,1509.5684330681734,767.7890945052083,21.737314092178387,36.05590431039488,-0.1940250100464156
3.613866196341428,1201.370229445968,-199.43180241629705,12.583044192561104,1083.9771473772792,627.307833824278,1375.1730706918606,144.94156271409645,1409.255006200956,1340.8516049479028,11.908961133715554,73.21394172559694,0.5936712156057113
2.844462471962554,1521.6105876370054,-199.2114061725403,26.297205213335545,1469.2999453826444,960.2533997555104,456.5767553934017,148.93059408279532,1856.7752832477556,1725.8552671989266,10.12872341030937,72.86441566237824,1.434492999960623
4.53862232779611,1038.0562690498662,-200.7615274834206,14.904339956007814,1188.652961325946,500.6361768139746,685.8180425252714,179.72057085451647,1289.7782957821987,1167.1059457658398,10.492065048717368,31.549942945256102,-0.2499635221117911
2.1742493955301447,1119.4637552584998,-200.81645024020628,14.11488804987014,1087.0424715186948,155.25917296842238,739.9959114047236,150.24485564148128,1640.1535096630614,1125.7608145552274,40.38091221815914,14.625754436930906,1.7917217361881794
-0.1577252535766142,750.9254756604705,-202.24569642288225,2.224712929436337,542.3314601424964,14.260701656674753,1238.256233117154,22.4552368602064,1244.493541441435,463.2258385312834,23.89992484615269,41.40077430697923,1.01261901037376
0.0385640444023859,747.4950095493958,-199.9546595800541,1.2029257333191208,477.36050626810345,20.702693601691973,1701.9922227848087,28.56063773500348,1301.7457000987963,379.3938360209969,20.556351174798024,54.17570620801243,2.017452429396309
-201.41978383614003,1204.3995201221626,-200.64199285137087,16.75728077386354,1194.165160684591,-198.95172050384932,552.007982512217,-200.24326307699383,1884.460646602324,1250.7805291296893,32.056392734327915,32.38251975637503,-0.4885046008724627
3.3514766782977663,1284.0586352291632,-200.45798702477757,17.556450451917417,1213.7943280021889,167.71493961782187,620.3737601729583,133.0527145529099,1881.6259615303,1757.9442545064571,31.00735351102769,30.88671901590572,2.0595281649925674
-0.9368808282404244,863.9360897249657,-198.8878783540308,5.007263022601024,752.1218806802997,63.87239062624462,994.7721591464054,63.53516595648396,1450.008531687743,836.3230422824448,21.272643818871877,42.42287484178098,1.8874272801239376
2.493955027363945,1019.1480988693696,-200.6776679747705,9.453542054664403,889.3178742590204,392.77892291977895,781.2138283991512,117.5960182985568,1086.3330306807477,1105.6956057953182,4.738300745398144,64.90477715000789,2.297745982799708
3.4576219988464203,1474.994240092386,-201.98982267465635,19.440175375123964,1280.1825715982952,247.455062060264,707.218469618354,147.54950999803958,1954.2037492418035,1376.1067162952768,16.496677141520358,51.174854661540834,0.5228221339769077
-200.426670338759,999.7037460196012,-199.1084978684385,5.237183228167379,763.6288347815985,-199.91259699198216,806.9085182506897,-198.75294726004452,1620.4518931448906,680.34161587679,29.095293191481208,53.49099402309274,0.4713366625808917
2.1636853051261125,-199.38076678819675,-199.25667285760028,-200.5408461127891,-199.896607478102,157.87462094830664,-199.51818051552675,83.0209200036902,-201.2436738644504,-199.92761365735828,-201.4985897800499,-201.48697179003213,-201.20473108803927
0.3424053233576667,953.4194725807212,-199.7949071566752,4.473938679188626,742.1417951776324,49.95729481815661,892.2751266963861,55.49327907684711,1656.4212374141312,953.4163583350874,25.56820870619681,57.54851865936961,1.6532750896316273
0.1647533471355873,1013.5159331966238,-198.3779330308764,8.9236665558114,858.0396805117508,-200.83970243638203,769.1322176524113,-199.53670000494228,1339.6843423231371,887.644959197768,15.858639110382937,74.965493157487,-1.2696075042526038
0.3683707350856106,989.8917238941108,-198.91469351824972,6.023766738488591,820.7472912583121,57.459403471406816,846.869013469392,58.9474891761004,1510.589383582694,1078.3210612930136,26.330377249328198,35.7461518712453,0.315548528067811
5.602908833448161,1575.8615906406194,-198.98477768806308,26.286078767136736,1459.5334176884242,416.6796812751879,463.3835956535691,120.37526570296144,2022.6367053567135,1636.7864789816645,24.50324899489988,45.04894375208863,2.579785914860436
3.239642082551313,1137.5434097193638,-201.7597303227103,13.608544104017616,1128.455760631897,132.6637093485435,682.0212229136386,109.72567689014188,1737.0116748332994,1489.9480624909208,27.313359294268853,30.52046204037027,-0.1084761010788013
